feature_id,explanation
11357,Words suggesting active pursuit or imaginative consideration of goals or possibilities.
11370,Tokens following a hyphen in compound words or hyphenated phrases.
11515,"Tokens relating to defining or redefining concepts, often paired with ""of""."
11584,"Words denoting specificity, precision, or uniqueness in their context."
11587,"Abstract or causal conjunctions like ""since"" and ""upon"" indicating reasoning or explanation."
11705,"Words associated with humor, laughter, or emotional expressions of amusement or self-reflection."
11746,"Unique or rare words, names, or phrases that carry specific contextual significance."
11761,"Words indicating structural or functional elements in design, construction, or showcasing contexts."
11784,"Tokens indicating a specific role or context, often following a preposition or conjunction."
11789,"Specific tokens related to peaks, exemptions, or inquiries in professional or financial contexts."
11799,"The token ""decis"" in contexts emphasizing prompt and effective action."
11904,"Specific nouns related to individual uniqueness, financial terms, or distinct items/products."
11977,"Words implying improvement, obstruction, or flexibility in physical or metaphorical contexts."
12122,"Words suggesting subtlety or fragmentation like ""hint,"" ""mosaic,"" or ""form."""
12270,"Relative clauses introduced by ""where"" or ""who""."
12333,Words related to dietary fats or fatty foods.
12397,Singular or plural nouns denoting objects that encapsulate or contain something.
12407,"Tokens within parentheses or quotation marks, often pluralized or indicating categorization."
12572,"Tokens indicating abstract actions or concepts, often involving dominance, flexibility, imposition, or overlapping."
12639,"Prepositions ""of"" and ""handle"" in contexts involving possession or object description."
12695,"Tokens related to sports equipment, especially ""board,"" often in contexts involving active outdoor activities."
12798,"Words related to authority or responsibility transfer, such as ""taken,"" ""lenders,"" and ""Take."""
12861,"Prepositions or verbs indicating action, causation, or inspection."
12894,"Verbs indicating preservation, maintenance, or adherence in contexts emphasizing security or stability."
12985,"Words related to physical components or features, often of objects like footwear or natural phenomena."
12987,"Rare or less common words and phrases conveying specific actions, tendencies, or objects."
13056,"Nouns related to home features, pricing, maintenance, or energy in descriptive or promotional contexts."
13062,Tokens indicating methods or strategies in response to questions about decision-making or problem-solving.
13144,"The token ""top"" in informal or colloquial contexts."
13152,"Tokens related to specific roles, mental states, or tangible/intangible assets."
13180,"Tokens conveying situational context or qualities like ""this,"" ""silent,"" ""neutral,"" or ""bear with."""
13224,Adjectives describing emotional resonance or physical accessibility.
13262,"The word ""disruptive"" when referring to technology, ideas, or industries in innovative or startup contexts."
13321,"Tokens indicating actions, transitions, or physical processes, often tied to objects or interactive contexts."
13348,"The phrase ""all about"" emphasizing the core idea or essence of an activity or concept."
13357,"Verbs implying replication, discovery, or understanding in contexts of learning, societal progress, or self-improvement."
13359,Tokens indicating facilitation or simplification of processes or actions.
13402,Rare suffixes and compound modifiers signaling emphasis or specificity.
13476,"Common punctuation marks like colons, commas, and periods in structured or explanatory text contexts."
13578,"The token ""cho"" in the context of Rancho Bernardo and similar place names."
13727,Pronouns or nouns receiving emphasis or focus in a sentence.
13731,"Verbs in past participle form, often related to creation or initiation actions."
13980,"Prepositions or relational terms linking concepts in spatial, temporal, or contextual contexts."
14100,Verbs indicating deliberate action or placement.
14179,"Words indicating structured events, rankings, alignments, or conflicts."
14219,References to subwoofers or their components in technical or descriptive contexts.
14257,"Tokens emphasizing superiority or overcoming challenges, often in figurative or comparative contexts."
14446,Prepositions introducing information or context about a specific subject or object.
14451,"Specific technical or material terms, often related to flooring, templates, or professional designations."
14522,"Tokens representing specific locations, events, or objects with a strong contextual focus (e.g., pool, assault, tattoo)."
14577,"Temporal or spatial references involving highest points, occurrences, or percentages within parentheses."
14624,"Words related to improvement, optimization, or enhancement in technical or functional contexts."
14690,"Tokens expressing personal preference, perception, or action taken by individuals."
14806,"Rare or specialized words indicating significant roles, events, or consequences."
14882,Tokens related to reducing or altering something to achieve optimization or efficiency.
14969,"Determiners ""this"" or ""that"" introducing specific examples, events, or objects in context."
15108,Verbs or punctuation indicating purposeful action or continuation within reflective or complex contexts.
15192,"Words indicating preferences, intentions, or discussions, often in subjective or interpersonal contexts."
15222,"Tokens ""apply"", ""of"", ""fields"", and ""workers"" in contexts of instructions, affiliations, or mandatory specifications."
15261,"The token ""looks"" when used to describe a spot as visually appealing or exciting."
15263,Words indicating resistance or enhancement in contexts of physical durability or pressure.
15323,"Verbs or nouns implying selection, action, or components of a whole in a dynamic or interactive context."
15368,"Specific prepositions, primarily ""of"" and occasionally ""leftover"" or ""importantly,"" in contexts emphasizing relationships or allocation."
15413,Tokens representing specific nouns or entities in specialized contexts or technical domains.
15502,"Financial or transactional terms related to payment, income, or taxes."
15586,"Words indicating certainty, knowledge, or recall in introspective or explanatory contexts."
15633,Unique or uncommon proper nouns and descriptive terms often indicating significance or emphasis.
15657,"Words evoking significant transitions, changes, or notable phenomena, often tied to time or impactful events."
15740,"Tokens related to abstraction or broader viewpoints, often involving spreading or expanding concepts."
15850,Tokens forming or related to verbs or actions in specific contexts or partial word structures.
15889,"The token ""lining"" or ""line"" in contexts discussing slacklining activities or related setups."
15981,"Quoted expressions of speech or thought, often introduced with ""âĢľ"" or similar markers."
16052,"Tokens describing unpleasant or repetitive states or experiences, often ending in ""ing"" or ""ous""."
16393,"Verbs implying physical actions or processes involving growth, movement, or cleaning."
16407,"The token ""divers"" in contexts discussing financial portfolio diversification."
16418,"Tokens emphasizing distinct qualities or traits, often conveying a sense of uniqueness or exceptionalism."
16490,"Words related to movement, progress, or change in state, often metaphorical."
16562,"Verbs or adjectives indicating action, effort, or consequences in technical, competitive, or risk-related contexts."
16583,Adjectives or adverbs emphasizing intensity or comparison in positive or descriptive contexts.
16605,"Tokens frequently forming parts of compound words or hyphenated terms, often technical or specific in context."
16646,Activates on verbs in contexts emphasizing specific actions or states being highlighted or elicited.
16714,Prepositions or specialized terms often used in formal or technical contexts.
16715,Tokens related to specialized terms or formatting punctuation in structured or technical contexts.
16725,"Prepositions or suffixes used in phrases related to travel, worship, or basking in experiences."
16735,"Suffixes in words implying change, repetition, or description, often ending in ""ed"", ""ing"", or ""ra""."
16816,"Tokens related to specific actions or tools involving inhalers, recording, or jumping activities."
16878,Tokens forming part of proper names or rare compound words.
16899,"Tokens describing decisive actions, states, or classifications often in formal or structured contexts."
17003,"Tokens often used in specific contexts emphasizing restriction, limitation, or careful consideration."
17189,Specific room-related nouns or dining-related terms in contexts describing interiors or activities.
17298,"Tokens related to communication methods or actions, often involving sending, mailing, or transferring information."
17326,Words related to physical objects or states with a metaphorical or ominous connotation.
17368,"The token ""make"" in contexts emphasizing positive outcomes or creative actions."
17369,"Proper nouns or titles often related to organizations, games, or cultural entities."
17506,"The token ""buy"" or its inflected forms in contexts of purchasing or acquiring items or services."
17517,"Tokens ""that"" and ""to"" in contexts expressing communication or intention."
17547,"Tokens within uncommon or proper nouns, often reflecting names or specialized terminology."
17574,"Prepositions introducing topics like social norms, policies, or workplace discussions (e.g., ""regarding,"" ""around,"" ""for"")."
17757,"Tokens suggesting specificity or uniqueness in context, often tied to physical items or abstract concepts."
17913,"Words indicating collaboration or shared efforts, especially ""joint"" in contexts of partnerships or cooperation."
17952,"Nouns denoting physical objects or concepts used for containment, protection, or functional utility."
17988,"Abstract or formal nouns conveying concepts, qualities, or measurements in specific contexts."
18055,Tokens representing proper nouns or unique names in the context of locations or specific entities.
18252,Prepositions or time-related tokens in scheduling or event contexts.
18461,"Suffixes in specialized or technical terms often related to crafting, design, or structured processes."
18574,"Verbs conveying positive actions or outcomes, such as supporting, encouraging, reducing, or causing."
18604,"Tokens within or adjacent to unusual or specialized contexts, often medical or technical terminology."
18642,"Words indicating frequency or comparison, often in contexts of performance or repeated experiences."
18662,"The phrase ""pick up"" relating to acquiring hobbies, habits, or items."
18790,Nouns denoting physical or metaphorical barriers or obstructions.
18816,"Nouns or modifiers describing specific products, roles, or concepts in unique or specialized contexts."
18818,"Formal or poetic words conveying refinement, attribution, or unique qualities."
18841,"Abstract or foundational concepts in intellectual, ethical, or technological contexts."
18908,"Abstract nouns indicating decisions, progress, or significant moments."
18909,Verbs indicating sudden or impactful physical or metaphorical actions.
18943,Rare or specialized words often associated with specific contexts or technical terms.
18983,"Words contrasting options or alternatives like ""of,"" ""than,"" and suffixes like ""acy"" or ""ouncing."""
19019,"Tokens denoting events or activities with a relaxed, enjoyable, or scheduled nature."
19028,"Specific formal terms, abbreviations, or precise time expressions in structured or technical contexts."
19068,Verbs conveying improvement or relief in contexts of human well-being or advancement.
19155,"Tokens related to transformation, enhancement, or illumination, often in abstract or physical improvement contexts."
19169,"Tokens with subtle motion or transformation implications, often related to physical or systemic processes."
19216,"Numeric tokens in comma-separated or decimal formats, often representing large quantities or measurements."
19280,"Words indicating specific locations or tools, often in professional or domestic contexts."
19345,"Words describing measurement, symmetry, movement, or spatial dimensions in technical or descriptive contexts."
19426,"Tokens marking semantic relationships or key roles, often in prepositions or conjunctions."
19445,Tokens emphasizing importance or specificity in formal or instructional contexts.
19508,"Prepositions ""to"" or ""on"" linked to topics of relation or association."
19559,"The token ""that"" when emphasizing or referencing something previously mentioned or implied."
19667,"Singular nouns denoting specific categories or contexts like city, language, festival, surface, age, or family."
19711,"Verbs or prepositions indicating action, intention, or connection in relational or procedural contexts."
19719,"Formal or technical terms describing roles, actions, or attributes in specific professional or historical contexts."
19984,Verbs indicating formal recognition or assignment to a role or position.
20002,"Tokens related to physical or metaphorical impacts, interruptions, or resumptions."
20116,"Verbs ""recommend"" or ""suggest"" in questions asking for advice or guidance."
20282,"Financial or academic terms like ""fund,"" ""doctor,"" and ""invest"" in contexts of planning or achievements."
20354,"Singular possessive markers ('s) and specific determiners (his, their, who, of) in descriptive or relational contexts."
20413,"Contextual words indicating purpose, action, or method, often involving guidance or operational processes."
20472,"Words related to ""generations"" or inheritance, including variations like ""generational"" and ""heirs""."
20532,"Tokens completing or describing specific food items, flavors, or culinary contexts."
20586,"The token ""downhill"" in contexts related to biking or mountain biking."
20782,"Rarely used adverbs or nouns indicating time, prediction, sensation, or temporary states."
20982,"Tokens referring to specific measurable attributes, actions, or technical terms in specialized contexts."
21042,"Tokens related to personal items or vehicles, especially ""bike"" and ""cabinet""."
21064,"Prepositions indicating direction or transfer, like ""to"" and ""into""."
21147,"The token ""kitchen"" and occasionally ""factor"" in contexts describing features or decisions."
21201,"Tokens representing negation, brand symbols, or status-related actions like ""posted""."
21209,"Tokens marking actions, preferences, or states in a positive descriptive context."
21407,Symbols representing monetary amounts or percentages in numerical or financial contexts.
21421,"Singular nouns implying a defined action, state, or role often central to context."
21629,"Words denoting formal systems, structures, or leadership concepts in organizational or governance contexts."
21636,"Tokens indicating temporal or conditional transitions, informal emphasis, or numeric descriptors in technical contexts."
21712,"The token ""diving"" in contexts describing free diving and its mental or physical aspects."
21741,"Words related to mental or physical states, often describing conditions, perceptions, or cognitive processes."
21774,"Tokens introducing distinct concepts, actions, or qualities often used in explanatory or descriptive contexts."
21842,"Abstract nouns describing specific processes, actions, or measurable factors."
21867,Imperative verbs suggesting action or decision-making in instructional or advisory contexts.
22063,"Activates on tokens denoting writing, drawing, or creative actions, often in specific contexts or technical descriptions."
22083,"The token ""readers"" referring to devices for reading digital content."
22451,Tokens related to physical harm or biological processes.
22640,"Verbs suggesting purposeful direction or refinement, often linked to strategic or improvement contexts."
22703,"Words indicating completion or possession, such as ""it"", ""over"", or ""expression""."
22720,"Tokens related to actions, choices, or descriptions of items in practical or decision-making contexts."
22723,"Commas following clauses with contrasting or conditional conjunctions like ""though""."
22779,"Verbs or adjectives indicating restriction, change, or weight in a figurative or literal sense."
22798,Tokens indicating measurement levels or intensity within a quantified or comparative context.
23244,"Tokens denoting proximity, inclination, or intensity in abstract or comparative contexts."
23398,"Words suggesting actions or decisions, particularly ""just"" in contexts of deliberation or hesitation."
23407,"Words ""option"" or ""options"" in contexts discussing choices or alternatives."
23444,"Positive or comparative adjectives and verbs suggesting improvement, strength, or effort."
23534,"Numeric tokens in contexts involving measurements, quantities, or specific values."
23553,"Words related to age groups, especially ""teen"" and ""ston"" in specific proper nouns or contexts."
23631,"Tokens related to societal issues, abstract concepts, or behaviors often carrying emotional or moral significance."
23650,"Proper nouns or distinctive terms indicating entities, concepts, or structured labels."
23801,"Tokens related to impactful actions or financial terms like ""fiscal,"" ""take,"" ""settle,"" and ""unlock."""
24002,"Verbs or conjunctions introducing actions, conditions, or comparisons in descriptive or directive contexts."
24012,"The token ""of"" in comparative or selection contexts often preceded by ""which""."
24037,Tokens related to seizures or seizure control in medical or situational contexts.
24052,"Words related to careful examination, precise actions, or attention to detail."
24064,"Negative sentiment or inhospitable contexts, often describing something unwelcoming or adverse."
24092,Specific tokens introducing lists or enumerations in explanatory or descriptive contexts.
24210,Medical terms related to blood clots or clotting concerns.
24320,"The number ""700"" in a technical context."
24355,"Tokens modifying nouns or actions to denote rarity, frequency, or distinctiveness."
24371,"Specialized or uncommon words often in technical, professional, or proper noun contexts."
24385,"Words denoting minimal or modest effort or resources in positive, actionable contexts."
24432,"Tokens related to natural settings or festive contexts, especially ""mountain"" and ""holiday""."
24515,"Tokens emphasizing extremes or uniqueness, like ""anything,"" ""than,"" and ""disaster."""
24595,Tokens indicating specificity or distinctiveness in descriptive contexts.
24790,"Verbs related to expressing or reacting to thoughts or feelings like ""know,"" ""mention,"" ""seem,"" and ""bother."""
24831,Words explicitly denoting advantages or disadvantages in evaluative contexts.
25030,"Words with prefixes or suffixes that modify meaning, often emphasizing contrast or distinction."
25057,"Abstract nouns related to methods, actions, or solutions in problem-solving or decision-making contexts."
25114,"The auxiliary verb ""is"" indicating present tense states or conditions."
25252,Tokens indicating abstract concepts or qualities central to the sentence's thematic meaning.
25354,"Rarely used or contextually specific words often linked to distinct, descriptive, or technical contexts."
25365,"Verbs indicating actions of sharing, pointing out, or lacking something."
25390,Compound words or phrases with hyphens or semantic cohesion indicating specialization or abstraction.
25396,"Abstract or emotional nouns emphasizing qualities, states, or concepts in philosophical or reflective contexts."
25429,"Words conveying strong emotional responses, especially in contexts of distress or deep personal impact."
25513,"Verbs describing distinct or dynamic actions like ""fix,"" ""spot,"" ""pacing,"" or ""zag."""
25554,Words implying organized systems or entities with control or collective structure.
25628,"Tokens conveying emphasis or importance, often in critical or evaluative contexts."
25691,"Words related to firework displays or firefighting, often with ""fire"" or associated terms nearby."
25763,"Technical or specific terms related to materials, systems, or physical infrastructure."
25769,"Functional or action-oriented words related to providing services, resources, or communication."
25881,"Words related to ""tree"" or ""trees"" in natural or descriptive contexts."
25946,"Frequent function words like ""the,"" ""to,"" and ""as"" in contexts emphasizing importance or specificity."
26079,Names of historical figures associated with social justice or nonviolent movements.
26149,The colon punctuation mark used in titles or structured text.
26202,"Words related to travel or weight loss, especially ""visiting"" and variations of ""loss""."
26255,Tokens representing abstract concepts or processes influencing outcomes or behaviors.
26276,"Words conveying significance, precision, or temporality, often used descriptively or evaluatively."
26307,"Verbs indicating delay or emphasis on prioritization, like ""postpone,"" ""focus,"" or ""tone."""
26325,Transitional or contrastive words indicating shifts in narrative or perspective.
26398,"Tokens related to ascending motion or hierarchy, like ""up"" or figurative ""top"" positions."
26702,"Verbs or actions with a focus on implementation, location, or describing uncertain/indirect states."
26715,"Tokens representing rare fragments or abbreviations, often numeric or specific to technical or niche contexts."
26722,"Tokens related to water levels, specifically ""surface"" and ""deep"" in diving or aquatic contexts."
26776,"Figurative or descriptive phrases involving ""of"" to add detail or nuance."
26915,"Tokens representing names of substances, plants, or products, often with rich sensory or natural associations."
26936,"Tokens related to hygiene, cleanliness, and expiration in industrial or sanitary contexts."
26937,"Tokens indicating restriction or continuation such as ""from,"" ""forever,"" and ""completing."""
27010,"Verbs ""give"" or ""spread"" in contexts related to accuracy, contagion, or transmission."
27100,"Verbs or prepositions indicating action, transformation, or movement."
27224,Specific nouns representing key concepts or entities in a context emphasizing importance or focus.
27229,Tokens involving fragmentation or emphasis on specific syllables in unusual or stylized text.
